url,title,description,director,stars,year,runtime,genre,rating,imdb_score,metascore,gross
https://www.imdb.com/title/tt11987148/,Dinosaurs Story,"One day in the forest in the Jurassic era, there was a t-rex there who wanted to find food for him, he saw an iguanodon that was drinking by the lake, it didn't take long for t-rex to try ...",,,2020,6,"Documentary, Animation, Family",,8.0,,
https://www.imdb.com/title/tt11987148/,Dinosaurs Story,"One day in the forest in the Jurassic era, with the condition of the forest being dry due to the dry season, there were several groups of dinosaurs, one of them the Ankylosaurus Group that ...",,,2020,6,"Documentary, Animation, Family",,7.1,,
https://www.imdb.com/title/tt11987148/,Dinosaurs Story,"One day in the forest in the Jurassic era, there were many groups of herbivorous dinosaurs, they gathered and looked for food in the forest area. There was a group of Lambeosaurus who ...",,,2020,6,"Documentary, Animation, Family",,7.6,,
https://www.imdb.com/title/tt11987148/,Dinosaurs Story,"One day in the forest in the Jurassic era, there was a separate Parasaurolophus and disappeared while walking with his group, at that time he saw Spinosaurus eating, he passed slowly, but ...",,,2020,6,"Documentary, Animation, Family",,8.0,,
https://www.imdb.com/title/tt11987148/,Dinosaurs Story,"One day in the forest in the Jurassic era, there was a group of Apatosaurus who found a river as a source of air in the forest, they decided to drink water immediately but suddenly came out...",,,2020,6,"Documentary, Animation, Family",,7.4,,
https://www.imdb.com/title/tt12982098/,Spheres Trinity,,Jeffry Sung,"Happy Anindita, Rama Djami, Nadya Roviano",2012-2014,11,"Action, Adventure, Fantasy",R,,,
https://www.imdb.com/title/tt12982098/,Spheres Trinity,,Jeffry Sung,"Happy Anindita, Febe, Yulius Mario, Nadya Roviano",2012-2014,16,"Action, Adventure, Fantasy",R,,,
https://www.imdb.com/title/tt12982098/,Spheres Trinity,,Jeffry Sung,"Happy Anindita, Rama Djami, Febe, Yulius Mario",2012-2014,21,"Action, Adventure, Fantasy",R,,,
https://www.imdb.com/title/tt12982098/,Spheres Trinity,,Jeffry Sung,"Happy Anindita, Mike Anthony, Pisok Michael Awuy, Rama Djami",2012-2014,21,"Action, Adventure, Fantasy",R,,,
https://www.imdb.com/title/tt13117938/,Bima-S,,Faris Faruqi Dewanto,"Surry, Fitra Hartono, Mohammad Romli, Melati",2020-2021,25,"Animation, Action, Adventure",TV-Y7,,,
https://www.imdb.com/title/tt13117938/,Bima-S,,Faris Faruqi Dewanto,"Surry, Fitra Hartono, Mohammad Romli, Melati",2020-2021,25,"Animation, Action, Adventure",TV-Y7,,,
https://www.imdb.com/title/tt13117938/,Bima-S,,Faris Faruqi Dewanto,"Surry, Fitra Hartono, Mohammad Romli, Melati",2020-2021,25,"Animation, Action, Adventure",TV-Y7,,,
https://www.imdb.com/title/tt13117938/,Bima-S,,Faris Faruqi Dewanto,"Surry, Fitra Hartono, Mohammad Romli, Melati",2020-2021,25,"Animation, Action, Adventure",TV-Y7,,,
https://www.imdb.com/title/tt13117938/,Bima-S,,Faris Faruqi Dewanto,"Surry, Fitra Hartono, Mohammad Romli, Melati",2020-2021,20,"Animation, Action, Adventure",TV-Y7,,,
https://www.imdb.com/title/tt13117938/,Bima-S,,Faris Faruqi Dewanto,"Surry, Fitra Hartono, Mohammad Romli, Melati",2020-2021,20,"Animation, Action, Adventure",TV-Y7,,,
https://www.imdb.com/title/tt13117938/,Bima-S,,Faris Faruqi Dewanto,"Surry, Fitra Hartono, Mohammad Romli, Melati",2020-2021,20,"Animation, Action, Adventure",TV-Y7,,,
https://www.imdb.com/title/tt13117938/,Bima-S,,Faris Faruqi Dewanto,"Surry, Fitra Hartono, Mohammad Romli, Melati",2020-2021,20,"Animation, Action, Adventure",TV-Y7,,,
https://www.imdb.com/title/tt13117938/,Bima-S,,Faris Faruqi Dewanto,"Surry, Fitra Hartono, Mohammad Romli, Melati",2020-2021,20,"Animation, Action, Adventure",TV-Y7,,,
https://www.imdb.com/title/tt13117938/,Bima-S,,Faris Faruqi Dewanto,"Surry, Fitra Hartono, Mohammad Romli, Melati",2020-2021,20,"Animation, Action, Adventure",TV-Y7,,,
https://www.imdb.com/title/tt13117938/,Bima-S,,Faris Faruqi Dewanto,"Surry, Fitra Hartono, Mohammad Romli, Melati",2020-2021,20,"Animation, Action, Adventure",TV-Y7,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt13392542/,"My Lecturer, My Husband","After a successful 1st season, the My Lecturer My Husband series dives into Inggit's and Arya's life after marriage in its 2nd season. They have to face the fact that marriage life is not ...","Monty Tiwa, Wendhy Antono","Reza Rahadian, Prilly Latuconsina, Estelle Linden, Kevin Ardilova",2020,,"Drama, Romance",13+,9.8,,
https://www.imdb.com/title/tt13830318/,Ustad Milenial,"After graduating from a famous Islamic school, Ahmad has a plan to continue his study in Cairo, Egypt to become a preacher. Everything seems on the track until his father passes away and mandates Ahmad to continue their family business.",Hestu Saputra,"Arbani Yasiz, Cut Mini Theo, Donny Alamsyah, Prilly Latuconsina",2021,45,Drama,Not Rated,,,
https://www.imdb.com/title/tt13830390/,Turn On,"Andre was made dizzy by the spread of gossip about him. Ria is persuaded to steal Andre's cellphone, which leads to a big misunderstanding.",Vemmy Sagita,"Giorgino Abraham, Clara Bernadeth, Sonia Alyssa, Erika Carlina",2021-2023,52,"Drama, Romance",21+,,,
https://www.imdb.com/title/tt13830390/,Turn On,"Ria, who is desperate and in need of money, loses her job. An agreement that Andreas offered made him think hard.",Vemmy Sagita,"Giorgino Abraham, Clara Bernadeth, Sonia Alyssa, Erika Carlina",2021-2023,42,"Drama, Romance",21+,,,
https://www.imdb.com/title/tt13830390/,Turn On,"Andreas and Ria have to pretend to be romantic, which makes them misunderstand each other. Flora and Dicko make each other as an outlet.",Vemmy Sagita,"Giorgino Abraham, Clara Bernadeth, Sonia Alyssa, Erika Carlina",2021-2023,38,"Drama, Romance",21+,8.6,,
https://www.imdb.com/title/tt13830390/,Turn On,Flora and Dicko's actions made Andreas and Ria even more misunderstanding. Their secret was revealed.,Vemmy Sagita,"Giorgino Abraham, Clara Bernadeth, Sonia Alyssa, Erika Carlina",2021-2023,45,"Drama, Romance",21+,,,
https://www.imdb.com/title/tt13830390/,Turn On,Andreas and Ria's honeymoon actually brings Andreas deeper into his past. Ziezie opened up an old wound.,Vemmy Sagita,"Giorgino Abraham, Clara Bernadeth, Sonia Alyssa, Erika Carlina",2021-2023,43,"Drama, Romance",21+,,,
https://www.imdb.com/title/tt13830390/,Turn On,"For the last time Andreas has to prove that he and Ziezie are done, even if it means hurting Ria's heart.",Vemmy Sagita,"Giorgino Abraham, Clara Bernadeth, Sonia Alyssa, Erika Carlina",2021-2023,55,"Drama, Romance",21+,,,
https://www.imdb.com/title/tt13830390/,Turn On,"Ria was determined to end her agreement with Andreas. However, Aunt Dina's troubles forced her to take maximum advantage.",Vemmy Sagita,"Giorgino Abraham, Clara Bernadeth, Sonia Alyssa, Erika Carlina",2021-2023,48,"Drama, Romance",21+,,,
https://www.imdb.com/title/tt13830390/,Turn On,Ria couldn't stop Andreas from leaving everything behind. Flora and Dicko teamed up one last time.,Vemmy Sagita,"Giorgino Abraham, Clara Bernadeth, Sonia Alyssa, Erika Carlina",2021-2023,54,"Drama, Romance",21+,,,
https://www.imdb.com/title/tt14359138/,Lorong Waktu,,Aldisar Sjafar,"Emir Alviandri Akram, Irma Anissa, Asrul Dahlan, Jourast Jourdy",1999-2006,45,"Comedy, Family, Sci-Fi",TV-G,,,
https://www.imdb.com/title/tt14702720/,Axelerate the Documentary,,"Yandy Laurens, Adriano Qalbi",Jevin Julian,2017,4,"Documentary, Biography",,,,
https://www.imdb.com/title/tt14702720/,Axelerate the Documentary,,"Yandy Laurens, Adriano Qalbi",Jevin Julian,2017,5,"Documentary, Biography",,,,
https://www.imdb.com/title/tt14702720/,Axelerate the Documentary,,"Yandy Laurens, Adriano Qalbi",Agung Hapsah,2017,5,"Documentary, Biography",,,,
https://www.imdb.com/title/tt14702720/,Axelerate the Documentary,,"Yandy Laurens, Adriano Qalbi",Naufal Abshar,2017,5,"Documentary, Biography",,,,
https://www.imdb.com/title/tt14702720/,Axelerate the Documentary,,"Yandy Laurens, Adriano Qalbi",Naufal Abshar,2017,6,"Documentary, Biography",,,,
https://www.imdb.com/title/tt14702720/,Axelerate the Documentary,,"Yandy Laurens, Adriano Qalbi","Chicco Jerikho, Raditya Beer, Klara Virencia",2017,3,"Documentary, Biography",,,,
https://www.imdb.com/title/tt13830318/,Ustad Milenial,,Hestu Saputra,"Arbani Yasiz, Cut Mini Theo, Donny Alamsyah, Prilly Latuconsina",2021,47,Drama,Not Rated,,,
https://www.imdb.com/title/tt14827280/,Jalan-Jalan Men,Jalan-Jalan Men. embarked on a journey from Jakarta to Yogyakarta to begin the search for dinosaurs.,Andra Fembriarto,"Naya Anindita, Petra Gabriel Michael",2012-2019,13,"Adventure, Comedy, Reality-TV",,,,
https://www.imdb.com/title/tt14866404/,Facetrix,"Why does Molly's cell phone refuse to break? And, why did Mrs. Sri suddenly flirt with Ray?",Ardy Octaviand,"Rebecca Klopper, Bastian Steel, Naufal Samudra Weichert, Oubrey Aulia",2021,13,"Fantasy, Romance",13+,,,
https://www.imdb.com/title/tt14999460/,Go Local or Go Home,"Mentari de Marelle's three-day adventure begins in Bangkok. She had to face the fact that before a day had passed, her money had already decreased quite a lot. However, there are still many challenges to be solved.",Donny Firdaus,Mentari De Marelle,2020,24,"Adventure, Comedy, Reality-TV",,,,
https://www.imdb.com/title/tt14999460/,Go Local or Go Home,,Donny Firdaus,Mentari De Marelle,2020,27,"Adventure, Comedy, Reality-TV",,,,
https://www.imdb.com/title/tt14999460/,Go Local or Go Home,"New Zealand is the destination for Mentari De Marelle's adventure this time. She has to overcome various challenges, starting from bungee jumping to becoming a sheepherder.",Donny Firdaus,Mentari De Marelle,2020,25,"Adventure, Comedy, Reality-TV",,,,
https://www.imdb.com/title/tt14999460/,Go Local or Go Home,"Mentari de Marelle's three-day adventure begins in South Korea. The challenges that Mentari must complete include: eating baby octopus snacks, fighting Taekwondo, and dancing K-Pop in front of the crowds that filled Hongdae Street.",Donny Firdaus,Mentari De Marelle,2020,18,"Adventure, Comedy, Reality-TV",,,,
https://www.imdb.com/title/tt14827280/,Jalan-Jalan Men,"After Jebraw was disappointed because he couldn't find the dinosaurs, he then wanted to meet the Queen of the South Coast.",Andra Fembriarto,"Petra Gabriel Michael, Naya Anindita",2012-2019,13,"Adventure, Comedy, Reality-TV",,,,
https://www.imdb.com/title/tt14827280/,Jalan-Jalan Men,"This time Jebraw changed his mind a bit and wanted to divert his attention from looking for dinosaurs. This time he will be looking for: LOVE. No half-hearted, he is looking for love to Mount Purba and Borobudur.",Andra Fembriarto,"Petra Gabriel Michael, Naya Anindita",2012-2019,13,"Adventure, Comedy, Reality-TV",,,,
https://www.imdb.com/title/tt14827280/,Jalan-Jalan Men,The adventure of Jebraw's last day in Yogyakarta. He will travel to the Kraton and Smart Park while still hoping to meet dinosaurs.,Andra Fembriarto,"Petra Gabriel Michael, Naya Anindita, Ade Darmawan",2012-2019,16,"Adventure, Comedy, Reality-TV",,,,
https://www.imdb.com/title/tt14827280/,Jalan-Jalan Men,Naya invites Jebraw to Bandung because she thinks Bandung is a creative city. But Jebraw doesn't believe it and he wants to prove Naya wrong.,Andra Fembriarto,"Petra Gabriel Michael, Naya Anindita, Ade Darmawan, Andra Fembriarto",2012-2019,16,"Adventure, Comedy, Reality-TV",,,,
https://www.imdb.com/title/tt14827280/,Jalan-Jalan Men,"Jebraw and Naya decide to embark on an adventure in search of Indonesian treasures. Their first destination was the city of Medan, which is also the hometown of Jebraw.",Andra Fembriarto,"Petra Gabriel Michael, Naya Anindita, Ade Darmawan, Amalla Vesta",2012-2019,18,"Adventure, Comedy, Reality-TV",,,,
https://www.imdb.com/title/tt14827280/,Jalan-Jalan Men,Jebraw arrived in Aceh and continued his journey to find the treasures in that place.,Andra Fembriarto,"Petra Gabriel Michael, Naya Anindita",2012-2019,17,"Adventure, Comedy, Reality-TV",,,,
https://www.imdb.com/title/tt14827280/,Jalan-Jalan Men,"Jebraw and Naya continued their journey to the most extreme point in Indonesia, namely Pulau Weh. Although this is the end of Indonesia, it is not the end, but only the beginning.",Andra Fembriarto,"Naya Anindita, Petra Gabriel Michael",2012-2019,19,"Adventure, Comedy, Reality-TV",,,,
https://www.imdb.com/title/tt14827280/,Jalan-Jalan Men,The epic journey of a true super traveler Jebraw and Naya continued to East Java. The first city they visited was Malang. Jebraw also dreams that Naya will be kidnapped by aliens.,Andra Fembriarto,"Petra Gabriel Michael, Naya Anindita, Abu Bakar, Ade Darmawan",2012-2019,19,"Adventure, Comedy, Reality-TV",,,,
https://www.imdb.com/title/tt14827280/,Jalan-Jalan Men,"Jebraw and Naya are in Batu City, a city that is very fun fun fun.",Andra Fembriarto,"Petra Gabriel Michael, Naya Anindita, Abu Bakar, Ade Darmawan",2012-2019,18,"Adventure, Comedy, Reality-TV",,,,
https://www.imdb.com/title/tt14827280/,Jalan-Jalan Men,The exciting adventure continues towards the Bromo Mountains and Madakaripura Waterfall. what happened to Jebraw and Naya there?,Andra Fembriarto,"Petra Gabriel Michael, Naya Anindita, Abu Bakar, Ade Darmawan",2012-2019,20,"Adventure, Comedy, Reality-TV",,,,
